Art_ID,Year,Newspaper,Headline,text_a,text_b,ss_a,ss_b,lbl_a,lbl_b
4621,2018,De Telegraaf,’In Cambodja kan alles’,Siem Reap tien jongeren 22-jarige Nederlander opgepakt Siem Reap heilige tempels Angkor Cambodja wegens pornografische dansposes lijkt druppel gloeiende plaat ooit rustige plattelandsdorp uitgegroeid één heftigste Sodom Gomorra’s Zuidoost-Azië arrestatie feestgangers Cambodja voorbeeld stellen meldt minister Toerisme volgens lokale media tien jongeren riskeren celstraf wegens schending Cambodjaanse wetten Verzwarend werkt nabijheid gigantische boeddhistische heiligdom Angkor Siem Reap volgens Nederlandse touroperators allang dorpje stad hotels bars bruisend nachtleven jonge backpackers hele wereld afkomen feesten seksen zuipen echte levensgenieters alleen leuke tijd elkaar zegt woordvoerder ANVR-reisindustrie soort verzamelplaatsen tussen alle party’s moois zien vreemde cultuur volgens rei,Siem Reap tien jongeren 22-jarige Nederlander opgepakt Siem Reap heilige tempels Angkor Cambodja wegens pornografische dansposes lijkt druppel gloeiende plaat ooit rustige plattelandsdorp uitgegroeid één heftigste Sodom Gomorra’s Zuidoost-Azië arrestatie feestgangers Cambodja voorbeeld stellen meldt minister Toerisme volgens lokale media tien jongeren riskeren celstraf wegens schending Cambodjaanse wetten Verzwarend werkt nabijheid gigantische boeddhistische heiligdom Angkor soort verzamelplaatsen tussen alle party’s moois zien vreemde cultuur volgens reisbureaus vaak vergeten gast ver land gebruiken lokale bevolking aanstoot nemen ongepast losbandig gedrag buitenlanders Autoriteiten anders ingrijpen normen waarden openbaar geschonden toeristen respect tonen religies Siem Reap Pub Street b,-0.41587265933657663,-0.9148117053337667,NEG,NEG
13833,2018,De Telegraaf,Hardere aanpak van crimi-families,Rotterdam harder treden Rotterdamse criminele families lanceert gemeente nieuw proefproject doet stadhuis samenwerking Veiligheidshuis Rotterdam-Rijnmond ministerie Justitie Veiligheid Naast criminele families komt nieuwe aanpak criminele licht verstandelijk beperkten gaat proefprojecten pilots eruit komen zien bekend Wethouder Joost Eerdmans gaat eind maart tafel zitten invulling ervan bestuurder houdt qua inhoud pilots kaarten borst alle kritiek eerder politieke partijen Rotterdamse raad kreeg introductie schandpaalcultuur waarbij naming shaming wilde nieuwe pilots eerst intern bespreken handen voeten geven straf impact gedrag crimineel integreren nieuwe aanpak zeker gedurfde aanpak zoals hoort onorthodoxe stad Rotterdam Wij staan bekend innovatieve stad zullen inventief moeten criminele,Rotterdam harder treden Rotterdamse criminele families lanceert gemeente nieuw proefproject doet stadhuis samenwerking Veiligheidshuis Rotterdam-Rijnmond ministerie Justitie Veiligheid Naast criminele families komt nieuwe aanpak criminele licht verstandelijk beperkten gaat proefprojecten pilots eruit komen zien bekend Wethouder Joost Eerdmans gaat eind maart tafel zitten invulling ervan bestuurder houdt qua inhoud pilots kaarten borst alle kritiek eerder politieke partijen Rotterdamse raad kreeg introductie schandpaalcultuur waarbij naming shaming wilde nieuwe pilots eerst intern bespreken handen voeten geven straf impact gedrag crimineel integreren nieuwe aanpak zeker gedurfde aanpak zoals hoort onorthodoxe stad Rotterdam Wij staan bekend innovatieve stad zullen inventief moeten criminele,0.3765917259717915,0.3765879551481749,POS,POS
18305,2018,De Telegraaf,Misdaadsoap met zwaar accent,film biografie misdaadRegie Fernando León AranoaMet Javier Bardem Penélope Cruz Peter Sarsgaard slecht permanentje aanplakbuik geeft Oscarwinnaar Javier Bardem gestalte man ooit gold meest gezochte drugscrimineel ter wereld Escobar blijkt personage ladykiller gemunt Colombiaanse tv-ster Virginia Vallejo Vallejo stelde memoires schrift Loving Pablo hating Escobar Spaanse regisseur Fernando León Aranoa verfilmde Penélope Cruz speelt zichzelf geobsedeerde tv-ster alleen geeft stem uitgebreide voice-over Ingesproken Engels accent snijden enkele onvertaalde uitroepen Hijo di Puta Madre Dios voertaal Escobar Escobar Medellinkartel ongekend drugsimperium wist bouwen bovenwereld grenzeloze macht wreedheid liet gelden fascinerend tv-serie Narcos regisseur Jose Padilha bewees eerder invalshoek Escob,film biografie misdaadRegie Fernando León AranoaMet Javier Bardem Penélope Cruz Peter Sarsgaard slecht permanentje aanplakbuik geeft Oscarwinnaar Javier Bardem gestalte man ooit gold meest gezochte drugscrimineel ter wereld Escobar blijkt personage ladykiller gemunt Colombiaanse tv-ster Virginia Vallejo Vallejo stelde memoires schrift Loving Pablo hating Escobar Spaanse regisseur Fernando León Aranoa verfilmde Penélope Cruz speelt zichzelf geobsedeerde tv-ster alleen geeft stem uitgebreide voice-over Ingesproken Engels accent snijden enkele onvertaalde uitroepen Hijo di Puta Madre Dios voertaal Escobar invalshoek Escobar blijkt echter grote handicap Virginia Vallejo getuige opkomst ondergang cocaïnekoning onderwijl aardige kanten ontdekte Pablo’s minnares uiteindelijk vooral druk maakte ei,-0.646371953069094,-0.8640851556504215,NEG,NEG
21906,2018,De Telegraaf,Roepende in de woestijn,directeur Centrum Informatie Documentatie Israël CIDI tweede keer hoofdredacteur Nieuw Israëlietisch Weekblad opiniemaker WNL gaat rol voorop strijd groeiend antisemitisme Esther Voet 70e verjaardag staat Israël eenzaamheid hetzes vriendjes haattweets onafhankelijkheid leven naast Joodse zaak bekentenis zit ingeklemd tussen twee slokken koffie verschrikkelijk fout aflopen meldt achteloos thuis lange eettafel multicultureel ingerichte stulp hartje Amsterdam Esther Voet 54 geprezen gevreesd verketterd hét gezicht Joodse strijd antisemitisme powervrouw prijst gelukkig jeugd loverboys absoluut kwetsbaar zegt Gevoelig drugs nooit makkelijk zelfkant maatschappij terecht komen Klinkt leuk mensen zeggen Esther sterke persoonlijkheid voelde nooit tijden jankend mandje lag kind klampte Esther Voet v,directeur Centrum Informatie Documentatie Israël CIDI tweede keer hoofdredacteur Nieuw Israëlietisch Weekblad opiniemaker WNL gaat rol voorop strijd groeiend antisemitisme Esther Voet 70e verjaardag staat Israël eenzaamheid hetzes vriendjes haattweets onafhankelijkheid leven naast Joodse zaak meldt achteloos thuis lange eettafel multicultureel ingerichte stulp hartje Amsterdam Esther Voet 54 geprezen gevreesd verketterd hét gezicht Joodse strijd antisemitisme powervrouw prijst gelukkig jeugd loverboys absoluut kwetsbaar zegt Esther Voet laatst weer gegeten Shadi Hamid Amerikaan Egyptische afkomst Allah gelooft boeken Moslim Broederschap schrijft erudiete man verhelderend kunt discussiëren problemen Midden-Oosten steeds schrijnender wordende polarisatie tussen westen moslimwereld weer even ,-0.716046160846061,-0.5725854521520974,NEG,NEG
26414,2019,De Telegraaf,Wars van herhaling,werk gehad Kleine grote klussen meteen overladen prijzen alleen fijn vindt vermoedt druk geeft Elise Schaap 36 kijkt heel tevreden terug afgelegde parcours sinds tien geleden toneelschool verliet jubileumjaar speelt Netflix-serie Undercover slotseizoen RTL-hit Familie Kruys ontvangt applaus persiflages tv kantine hoofdrol nieuwe romcom liefde Allemaal Lommel grapte start Undercover refererend Narcos-toerisme Colombia Ondertussen daadwerkelijk kijkers Vlaams Nederlandse productie afgereisd camping Belgische plaatsje zoek chalet drugsbaron Ferry vrouw Daniëlle Schaap hen teleurstellen decorstuk papier-maché lacht actrice Undercover ruim 180 landen zien Schaap vakantie Portugal caissière supermarkt herkend nieuwe gewaarwording zet direct pijlen internationale carrière Zoiets kwestie maandje v,werk gehad Kleine grote klussen meteen overladen prijzen alleen fijn vindt vermoedt druk geeft Elise Schaap 36 kijkt heel tevreden terug afgelegde parcours sinds tien geleden toneelschool verliet jubileumjaar speelt Netflix-serie Undercover slotseizoen RTL-hit Familie Kruys ontvangt applaus persiflages tv kantine hoofdrol nieuwe romcom liefde Allemaal Lommel grapte start Undercover refererend Narcos-toerisme Colombia Ondertussen daadwerkelijk kijkers Vlaams Nederlandse productie afgereisd camping Belgische plaatsje zoek chalet drugsbaron Ferry vrouw Daniëlle Schaap hen teleurstellen decorstuk papier-maché lacht actrice Undercover ruim 180 landen zien Schaap vakantie Portugal caissière supermarkt herkend nieuwe gewaarwording zet direct pijlen internationale carrière Zoiets kwestie maandje v,0.923842324509443,0.9238418918789773,POS,POS
25021,2019,De Telegraaf,Varkentje gewassen,zwalkte nogal links rechts pakte af toe stoeprand mee bestuurder auto Minnesota kant gezet Zou-ie dronken misschien invloed drugs Bleek afleiding zitten twee dieren wagen Twee varkens waarvan één schoot exemplaar woog 250 kilo jongere zus 76 kilo zat bijrijdersstoel man erkende vleselijke fout kwam af waarschuwing,zwalkte nogal links rechts pakte af toe stoeprand mee bestuurder auto Minnesota kant gezet Zou-ie dronken misschien invloed drugs Bleek afleiding zitten twee dieren wagen Twee varkens waarvan één schoot exemplaar woog 250 kilo jongere zus 76 kilo zat bijrijdersstoel man erkende vleselijke fout kwam af waarschuwing,-0.9455475763529985,-0.9455475763529985,NEG,NEG
8375,2019,De Telegraaf,Cocaïne tussen de bananen,vondst vorige week donderdag gedaan gisteren pas buiten gebracht drugs zaten verstopt container tussen bananen Volgens Openbaar Ministerie container afkomstig Ecuador kostbare lading gevonden behulp speurhonden scan cocaïne tussen fruit beeld bracht container bedoeld bedrijf Vlissingen onderneming smokkel maken aanhoudingen verricht,vondst vorige week donderdag gedaan gisteren pas buiten gebracht drugs zaten verstopt container tussen bananen Volgens Openbaar Ministerie container afkomstig Ecuador kostbare lading gevonden behulp speurhonden scan cocaïne tussen fruit beeld bracht container bedoeld bedrijf Vlissingen onderneming smokkel maken aanhoudingen verricht,-0.7132082072122937,-0.7132082072122937,NEG,NEG
24276,2019,De Telegraaf,Tragiek van groot talent,Sterke benen weelde dragen Zelfs gestaalde spieren voetballer Diego Maradona bezweken hoogtepunt roem Britse Oscarwinnaar Asif Kapadia Amy vangt tragiek pakkende docu groot talent Maradona blikt terug Buiten beeld net mensen omgeving Archiefbeelden vertellen houden vaart erin voorkomen Diego Maradona parade pratende hoofden korte chronologische schets zoomt Kapadia’s film Maradona’s tijd Napels aanvankelijk degradatie vechtende club Diego triomfen viert alleen landelijk internationaal Terwijl stervoetballer 1986 nationale team Argentinië WK wint aandacht druk vernietigende weerslag privéleven Daarnaast laat documentaire zien Maradona jaren heen steeds greep raakt Gomorra verslaving drugs feesten vrouwen zelfs weet schoppen meest gehate man Italië Fascinerend ijzingwekkend tegelijk voetbal,Sterke benen weelde dragen Zelfs gestaalde spieren voetballer Diego Maradona bezweken hoogtepunt roem Britse Oscarwinnaar Asif Kapadia Amy vangt tragiek pakkende docu groot talent Maradona blikt terug Buiten beeld net mensen omgeving Archiefbeelden vertellen houden vaart erin voorkomen Diego Maradona parade pratende hoofden korte chronologische schets zoomt Kapadia’s film Maradona’s tijd Napels aanvankelijk degradatie vechtende club Diego triomfen viert alleen landelijk internationaal Terwijl stervoetballer 1986 nationale team Argentinië WK wint aandacht druk vernietigende weerslag privéleven Daarnaast laat documentaire zien Maradona jaren heen steeds greep raakt Gomorra verslaving drugs feesten vrouwen zelfs weet schoppen meest gehate man Italië Fascinerend ijzingwekkend tegelijk voetbal,-0.9457006316923716,-0.9457011500694327,NEG,NEG
18320,2019,De Telegraaf,Misselijk na avondje publieke omroep,Begin vorige week zond publieke omroep documentaire schrijver moordenaar vrouw documentaire interviewt Twan Huys schrijver Tim Krabbé vriendschap Ferdi E ontvoerder moordenaar Gerrit Jan Heijn Krabbé blijkt misselijkmakende fascinatie Ferdi E zegt ontvoering behoorlijk knap helemaal eentje gelukt buitengewoon intrigerend Brr alle wanstaltige feiten Krabbé sussende verklaring blijkt Ferdi E moord bos gedanst grond gekust Krabbé begreep zit erop hebt goed gedaan Tja barst vreugdedans voorstellen daad gekomen moeten begrijpen Ferdi E zeer benadeeld leven Volgens Krabbé best leuke vent geestig integere jongen Getver meest integere acties Ferdi E gevangenisstraf twaalf terugwerkende kracht arbeidsongeschiktheidsuitkering Staat aanvroeg vanwege psychisch leed kreeg 700.000 gulden Diezelfde avond,Begin vorige week zond publieke omroep documentaire schrijver moordenaar vrouw documentaire interviewt Twan Huys schrijver Tim Krabbé vriendschap Ferdi E ontvoerder moordenaar Gerrit Jan Heijn Krabbé blijkt misselijkmakende fascinatie Ferdi E zegt ontvoering behoorlijk knap helemaal eentje gelukt buitengewoon intrigerend Brr alle wanstaltige feiten Krabbé sussende verklaring blijkt Ferdi E moord bos gedanst grond gekust Krabbé begreep zit erop hebt goed gedaan Tja barst vreugdedans voorstellen daad gekomen moeten begrijpen Ferdi E zeer benadeeld leven Diezelfde avond publieke omroep eerste aflevering Narcostaat uitgezonden waarin presentator Danny Ghosen kelderbox gemaskerde drugskoerier interviewt drugskoerier vertelt geuren kleuren enorme bedragen handeltje verdient vraag Ghosen ooit liq,-0.5636829781486027,-0.8491142242159325,NEG,NEG
16938,2019,De Telegraaf,Levende muzieklegende Paul McCartney,week vijftig geleden beroemde Beatles-album Abbey Road uitkwam iconische hoes fabulous four zebrapad idee Paul McCartney samen John Lennon muzikale brein supergroep 1960 opgericht liedjes waarvan McCartneys Yesterday bekendste weerspiegelen sociale culturele veranderingen roerige jaren zestig Nadat Beatles 1970 elkaar gegaan ging gitarist pianist zanger alleen verder later richtte 1998 overleden vrouw Linda nieuwe band Wings groep maakte aantal succesvolle albums zoals Band Run Venus Mars 1980 rampjaar muzikant zat zat 10 dagen vast Tokio wegens drugsbezit muziekvriend John Lennon doodgeschoten Paul schreef nummer today eerbetoon uiteenvallen Wings 1981 werkte muzikale alleskunner diverse artiesten zoals Michael Jackson lied girl mine 2012 bijzonder speelde 60-jarig jubileum koningin Eliza,week vijftig geleden beroemde Beatles-album Abbey Road uitkwam iconische hoes fabulous four zebrapad idee Paul McCartney samen John Lennon muzikale brein supergroep 1960 opgericht liedjes waarvan McCartneys Yesterday bekendste weerspiegelen sociale culturele veranderingen roerige jaren zestig Nadat Beatles 1970 elkaar gegaan ging gitarist pianist zanger alleen verder later richtte 1998 overleden vrouw Linda nieuwe band Wings groep maakte aantal succesvolle albums zoals Band Run Venus Mars uiteenvallen Wings 1981 werkte muzikale alleskunner diverse artiesten zoals Michael Jackson lied girl mine 2012 bijzonder speelde 60-jarig jubileum koningin Elizabeth tijdens openingsceremonie Olympische Spelen Nirvana benefietconcert slachtoffers orkaan Sandy muziekliefhebbers vooral jaren zestig liedjes,-0.8779786849641792,-0.06922380614340755,NEG,NEU
4354,2019,De Telegraaf,’Bloed spoot uit z’n nek’,Breda geschokt heftige steekincident zondagavond Westerpark stak dronken man drie jongeren hen ligt ziekenhuis ander slachtoffer goed vanaf gekomen deelt verhaal mag blij levenden lijve sta Jdion Catal 16 zondagavond rond negen uur leeftijdsgenoten chillen Westerpark Plotseling liep man af dronken liep riep Volgens Catals vriend Ali Achmed 16 man bierfles hand Zeggen jullie nou knkermoeder schreeuwde Jdion ging verkeerd vertelt Catal haalde opeens sloeg gezicht viel grond raakte gevecht vrienden schoten hulp grond lag haalde mes tevoorschijn stak nek arm maat achteren aanviel daarna vastgepakt rug gestoken Catal eerst gaten gestoken opstond voelde pijnsteken Achmed schrok rot bloed spoot nek Catal ging grond liggen Gelukkig kwam man hond snel helpen kwam daarna ambulance Gisterochtend Cata,Jdion Catal 16 zondagavond rond negen uur leeftijdsgenoten chillen Westerpark Plotseling liep man af dronken liep riep Volgens Catals vriend Ali Achmed 16 man bierfles hand Zeggen jullie nou knkermoeder schreeuwde Jdion ging verkeerd vertelt Catal haalde opeens sloeg gezicht viel grond raakte gevecht vrienden schoten hulp grond lag haalde mes tevoorschijn stak nek arm maat achteren aanviel daarna vastgepakt rug gestoken Catal eerst gaten gestoken opstond voelde pijnsteken Achmed schrok rot bloed spoot nek Catal ging grond liggen Gelukkig kwam man hond snel helpen kwam daarna ambulance Gisterochtend Catal grote pleister nek Achmed Catal gisterochtend bewust park gekomen verwerken heftig verzucht Achmed zitten bijna iedere dag nooit zoiets meegemaakt Catal beseft heel anders aflopen blij lev,-0.8081012310992178,-0.7101598159746683,NEG,NEG
